ebay_id,title,location,condition,artist,release_year,image_url,sleeve_grading,record_grading,sold_date,sold,shipping_cost,image_file,label
305547944720.0,Rumours ~ Fleetwood Mac ~ Lp ~ VG+  Condition,"Located in: Wewoka, Oklahoma, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/uygAAOSwuY5mNoel/s-l500.webp,Very Good (VG),Very Good Plus (VG+),,10.0,4.13,uygAAOSwuY5mNoel_s-l500.webp,Fleetwood Mac
276421299008.0,"Disraeli Gears by Cream (Vinyl, 2008 EU Release)","Located in: Lansing, Michigan, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,2008,https://i.ebayimg.com/images/g/LTEAAOSwy5Fkd1EH/s-l1600.webp,,,"Apr 14, 2024 05:10:31 PDT",12.0,5.5,LTEAAOSwy5Fkd1EH_s-l1600.webp,Cream
295753907353.0,"Fleetwood Mac Rumors Superdiscs 1977 NR8 Vinyl Record 12"" LP EXC","Located in: Chicagoland, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,,https://i.ebayimg.com/images/g/jN4AAOSwog1khmCL/s-l500.webp,,,"May 09, 2024 13:08:36 PDT",55.99,4.95,jN4AAOSwog1khmCL_s-l500.webp,Fleetwood Mac
204750134981.0,1967 Cream ( Disraeli Gears ) Uk 1st Pressing In Mint Condition .,"Located in: Holland, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/images/g/ro0AAOSwlCFl81iX/s-l500.webp,,,"Apr 18, 2024 14:41:48 PDT",95.0,4.87,ro0AAOSwlCFl81iX_s-l500.webp,Cream
364862025595.0,"The Beatles - Abbey Road, French Pressing, 1974 Reissue","Located in: Purley, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1974,https://i.ebayimg.com/images/g/0pcAAOSwep1mK7l~/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,30.0,22.56,0pcAAOSwep1mK7l~_s-l1600.webp,Beatles
395082457560.0,Empty Vinyl Record Album Cover Classic Rock Soul Jazz  70 80s Replacement U Pick,"Located in: Bemidji, Minnesota, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Bad Company, Billy Joel, Blue Oyster Cult, Chicago, Eagles, Elton John, Heart, John Fogerty, Pink Floyd, Tears for Fears, elvis, beach boys, Rolling Stones",1983,https://i.ebayimg.com/images/g/LfoAAOSwnXhlhdY3/s-l500.webp,Good Plus (G+),Good Plus (G+),,0.99,5.35,LfoAAOSwnXhlhdY3_s-l500.webp,Non Searched
235548007063.0,The Beatles - Live! at the Star-Club in Hamburg Germany 1962  ~ Lingasong 2 LP's,"Located in: Richmond, Indiana, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1977,https://i.ebayimg.com/images/g/K~UAAOSwnbZmNOJc/s-l1600.webp,Good (G),Good (G),,8.0,4.87,K~UAAOSwnbZmNOJc_s-l1600.webp,Non Searched
266794056941.0,Fleetwood Mac – Rumours LP - US 1977 - Warner Bros. – BSK 3010 with Inner  NM,"Located in: Ventura, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/1DUAAOSwMWFmNAGy/s-l1600.webp,,,"May 09, 2024 14:13:50 PDT",15.0,6.13,1DUAAOSwMWFmNAGy_s-l1600.webp,Fleetwood Mac
315239084107.0,Cream Disraeli gears VINYL LP Japan pressing Eric Clapton 8,"Located in: Spalding, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,as title,,https://i.ebayimg.com/images/g/pOMAAOSwkAll-~Xw/s-l1600.webp,Good (G),Excellent (EX),,14.99,21.44,pOMAAOSwkAll-~Xw_s-l1600.webp,Cream
226108901298.0,Cream/ Disraeli Gears/ Record  Vinyl SD 33232 ATCO/ Feat. Eric Clapton. VG,"Located in: Alexandria, Virginia, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/images/g/2rAAAOSwl9xmJ6bV/s-l1600.webp,Good Plus (G+),Very Good (VG),,18.93,4.13,2rAAAOSwl9xmJ6bV_s-l1600.webp,Cream
135037404002.0,BEATLES ABBEY ROAD LP  SO 383 VG +++,"Located in: Selden, New York, United States",,,,https://i.ebayimg.com/images/g/lCgAAOSwa1ZmLmGw/s-l1600.webp,,,"May 08, 2024 07:49:43 PDT",16.5,4.13,lCgAAOSwa1ZmLmGw_s-l1600.webp,Beatles
266797146065.0,FLEETWOOD MAC LP Lot MIRAGEThen Play On MYSTERY TO ME Greatest Hits Rumours TUSK,"Located in: Sparks, Nevada, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,,https://i.ebayimg.com/images/g/g1MAAOSwMgJmNyGF/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),"May 09, 2024 23:18:31 PDT",54.0,,g1MAAOSwMgJmNyGF_s-l1600.webp,Non Searched
355649818422.0,Beatles Abby Road Vinyl (Apple) - VG/VG+,"Located in: Woodside, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/images/g/shkAAOSwZadmIr9i/s-l1600.webp,,,,20.0,4.13,shkAAOSwZadmIr9i_s-l1600.webp,Beatles
364868435932.0,CREAM DISRAELI GEARS RSO MWX4002 JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/-AIAAOSwqCpmMMXY/s-l1600.webp,E,E,"May 08, 2024 18:10:08 PDT",25.25,18.0,-AIAAOSwqCpmMMXY_s-l1600.webp,Cream
165589668265.0,CROBY STILLS AND NASH SELF TITLED  LP  SD 8229  VG+/VG+,"Located in: Debary, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,BEATLES,,https://i.ebayimg.com/images/g/Wx4AAOSw~LJi2ZYy/s-l1600.webp,,,,9.99,5.75,Wx4AAOSw~LJi2ZYy_s-l1600.webp,Non Searched
235552909152.0,The Beatles 'Abbey Road' 1969 1st UK Lp issue w/ misaligned Apple vg++  Cond,"Located in: Louisville, Kentucky, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1969,https://i.ebayimg.com/images/g/TzoAAOSwn0pmOndD/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,399.0,11.7,TzoAAOSwn0pmOndD_s-l1600.webp,Beatles
145337545680.0,"The Beatles ""Abbey Road""2nd Press APP383.SR2L(i)(c) SC1B 1969","Located in: Stilwell, Kansas, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1969,https://i.ebayimg.com/images/g/zi0AAOSwa11lBlf9/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,34.99,3.85,zi0AAOSwa11lBlf9_s-l1600.webp,Beatles
355605970000.0,CREAM DISRAELI GEARS - POLYDOR SLPM 1390 Japan  LP,"Located in: Japan Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/PdwAAOSwBjBmD2MQ/s-l1600.webp,"Very Good Plus (VG+)  -  wear, stain","Near Mint (NM or M-)  -  slightly mark, EX to NM","Apr 11, 2024 19:06:45 PDT",23.7,22.0,PdwAAOSwBjBmD2MQ_s-l1600.webp,Cream
386929203679.0,CREAM - DISRAELI GEARS (VINYL LP)  1967 Atco Records Stereo SD 33-232,"Located in: Brooklyn, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/thumbs/images/g/fwgAAOSwVP5mHA5U/s-l300.webp,,,,17.0,7.0,fwgAAOSwVP5mHA5U_s-l300.webp,Cream
355689651743.0,Queen Vinyl LP'S X2 Joblot Freddie Mercury Rio Geisha Picture Disc,"Located in: Pinner, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1978,https://i.ebayimg.com/images/g/K6EAAOSwRPBmN0-i/s-l500.webp,,,,68.9,24.34,K6EAAOSwRPBmN0-i_s-l500.webp,Non Searched
126439417478.0,Cream ‎– Disraeli Gears LP Mono Nov 1967 Laminated  Rock 593003 A1 B1,"Located in: swindon, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/images/g/Ek4AAOSw-dlmGSwJ/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),"Apr 26, 2024 05:56:51 PDT",31.0,24.73,Ek4AAOSw-dlmGSwJ_s-l1600.webp,Cream
195911903051.0,Cream Disraeli Gears UK 1st Press 1967 Mono 593003 1966 error side2 EX Laminated,"Located in: Montrose, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/images/g/fJ0AAOSwxxpiQtMI/s-l1600.webp,Very Good Plus (VG+),Excellent (EX),,210.0,18.0,fJ0AAOSwxxpiQtMI_s-l1600.webp,Cream
355653957915.0,Deep Purple MACHINE HEAD 1972 UK LP 1st Press  A-1U B-1U  TOP COPY & AUDIO,"Located in: Rotherham, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Deep Purple,1972,https://i.ebayimg.com/images/g/fA8AAOSw5cVlxRrY/s-l500.webp,Excellent (EX),Excellent (EX),"May 05, 2024 11:30:01 PDT",34.0,24.43,fA8AAOSw5cVlxRrY_s-l500.webp,Deep Purple
196330562443.0,EX  1969 CREAM - 'Goodbye' LP - SD-7001 - Stereo - vinyl EX/gatefold cover VG+,"Located in: Rural Hall, North Carolina, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/ACUAAOSwebNlee0G/s-l500.webp,Very Good Plus (VG+),Excellent (EX),,7.95,4.99,ACUAAOSwebNlee0G_s-l500.webp,Cream Goodbye
375297333639.0,Cream 8 LP Lot Fresh Wheels Of Fire Goodbye Early Live Best Of Blind Faith,"Located in: El Cajon, California, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Please See Item Title,,https://i.ebayimg.com/images/g/12EAAOSwn2Nl6ZnJ/s-l500.webp,Please see Description below,Please see Description below,"Mar 17, 2024 16:16:01 PDT",69.88,10.53,12EAAOSwn2Nl6ZnJ_s-l500.webp,Cream
235525183283.0,CREAM GOODBYE RSO MWX4004 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/thumbs/images/g/7zYAAOSwb65mH4Ky/s-l300.webp,E-,E,"Apr 26, 2024 18:37:06 PDT",2.35,18.0,7zYAAOSwb65mH4Ky_s-l300.webp,Cream Goodbye
134683938524.0,Perpetuous Dreamer - The Sound Of Goodbye (Vinyl),"Located in: Neath, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Perpetuous Dreamer,2001,https://i.ebayimg.com/images/g/YqcAAOSwtK9k02uS/s-l500.webp,Generic,,,7.0,21.5,YqcAAOSwtK9k02uS_s-l500.webp,Non Searched
